county_name,race_description,cand_name,precinct_code,cand_tot_votes
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720097,408
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720098,299
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720098,278
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720099,245
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720099,229
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720100,162
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720100,116
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720101,486
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720101,443
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720102,399
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720102,367
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720103,247
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720103,167
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720104,294
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720104,246
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720105,417
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720105,363
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720106,260
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720106,234
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720107,435
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720107,440
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720108,297
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720108,277
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720109,193
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720109,247
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720110,335
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720110,354
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720111,251
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720111,301
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720112,362
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720112,340
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720113,382
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720113,304
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720114,244
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720114,204
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720115,363
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720115,172
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720116,551
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720116,235
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720117,988
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720117,484
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720118,879
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720118,325
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720119,573
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720119,219
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720120,389
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720120,217
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720121,434
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720121,410
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720122,284
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720122,136
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720123,606
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720123,375
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720124,580
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720124,305
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720125,465
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720125,301
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720126,481
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720126,237
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720127,381
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720127,190
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720128,513
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720128,340
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720129,477
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720129,265
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720130,493
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720130,388
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720131,123
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720131,105
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720132,463
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720132,269
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720133,497
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720133,306
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720134,569
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720134,297
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720135,862
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720135,407
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720136,571
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720136,240
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720137,285
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720137,258
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720138,84
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720138,51
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720139,166
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720139,336
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720140,114
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720140,225
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720141,743
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720141,331
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720142,527
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720142,150
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720143,416
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720143,166
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720144,725
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720144,486
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720145,840
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720145,271
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720146,658
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720146,301
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720147,114
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720147,183
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720148,354
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720148,203
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720149,318
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720149,171
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720150,1369
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720150,411
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720151,234
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720151,131
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720152,764
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720152,285
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720153,703
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720153,323
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720154,872
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720154,378
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720155,1188
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720155,365
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720156,217
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720156,185
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720157,1144
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720157,346
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720158,643
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720158,276
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720159,666
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720159,318
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720160,591
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720160,578
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720161,201
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720161,367
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720162,128
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720162,28
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720163,508
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720163,312
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720164,220
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720164,121
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720165,303
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720165,120
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720166,791
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720166,333
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720167,808
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720167,211
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720168,530
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720168,296
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720169,419
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720169,338
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720170,518
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720170,119
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720171,410
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720171,218
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720172,535
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720172,324
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720173,666
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720173,325
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720174,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720174,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720175,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720175,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720176,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720176,0
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720351,1395
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720351,377
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720352,743
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720352,161
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720353,138
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720353,22
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720354,135
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720354,29
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720355,168
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720355,61
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720356,224
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720356,41
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720400,1204
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720400,311
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720401,1085
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720401,308
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720402,741
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720402,187
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720403,1424
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720403,423
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720404,775
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720404,211
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720405,116
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720405,34
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720406,898
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720406,244
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720407,1000
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720407,233
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720408,937
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720408,253
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720409,920
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720409,270
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720410,509
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720410,111
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720411,463
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720411,134
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720451,669
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720451,219
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720452,1125
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720452,399
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720453,708
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720453,266
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720454,909
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720454,508
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720455,428
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720455,179
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720456,698
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720456,230
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720457,5
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720457,2
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720458,1194
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720458,431
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720459,493
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720459,163
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720460,641
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720460,173
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720461,637
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720461,255
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720462,981
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720462,362
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720463,607
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720463,243
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720464,1261
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720464,392
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720465,874
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720465,599
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720466,859
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720466,307
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720467,212
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720467,80
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720468,953
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720468,441
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720469,239
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720469,93
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720470,896
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720470,476
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720471,493
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720471,148
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720472,384
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720472,125
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720473,619
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720473,231
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720474,979
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720474,388
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720475,1178
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720475,456
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720476,459
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720476,124
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720501,595
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720501,141
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720502,1100
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720502,295
TULSA,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,720503,746
TULSA,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,720503,138
